entry_date,ticker,sector,lgbm_prob,entry_price,exit_price,exit_date,exit_day,reason,pnl_gross,pnl_net,rule
2023-08-31,047810,방산,0.6424309686195119,50700.0,50300.0,2023-09-08,5,time_exit,-0.007889546351084813,-0.011989546351084812,A
2023-09-11,064350,방산,0.589237870028867,31200.0,29640.0,2023-09-13,1,stop_loss,-0.05,-0.0541,A
2023-09-14,217730,바이오,0.639958979284365,1544.0,1466.8,2023-09-21,4,stop_loss,-0.05000000000000003,-0.05410000000000003,A
2023-09-22,064350,방산,0.8000221730825045,27900.0,26505.0,2023-10-05,4,stop_loss,-0.05,-0.0541,A
2023-10-06,082740,조선,0.5809097334163198,8410.0,8660.0,2023-10-17,5,time_exit,0.029726516052318668,0.02562651605231867,A
2023-10-18,105330,반도체,0.6522609451760838,7800.0,7410.0,2023-10-20,1,stop_loss,-0.05,-0.0541,A
2023-10-23,333430,조선,0.749563037885406,2995.0,2845.25,2023-10-24,0,stop_loss,-0.05,-0.0541,A
2023-10-26,075580,조선,0.5552245751114028,4500.0,4580.0,2023-11-03,5,time_exit,0.017777777777777778,0.013677777777777778,A
2023-11-07,035760,엔터,0.7104669048514693,57800.0,63580.00000000001,2023-11-08,0,take_profit,0.10000000000000013,0.09590000000000012,A
2023-11-10,365590,반도체,0.5526003511888801,8212.0,7801.4,2023-11-13,0,stop_loss,-0.050000000000000044,-0.054100000000000044,A
2023-11-14,099320,방산,0.6111107617751206,29000.0,28550.0,2023-11-22,5,time_exit,-0.015517241379310345,-0.019617241379310344,A
2023-11-23,347700,방산,0.5632004871325863,2700.0,2670.0,2023-12-01,5,time_exit,-0.011111111111111112,-0.015211111111111111,A
2023-12-05,060240,조선,0.6234686000729655,24820.0,23579.0,2023-12-07,1,stop_loss,-0.05,-0.0541,A
2023-12-08,065570,조선,0.6417692396052455,2890.0,2965.0,2023-12-18,5,time_exit,0.025951557093425604,0.021851557093425605,A
2023-12-20,340810,소프트웨어,0.5606419355435371,7260.0,7986.000000000001,2023-12-26,2,take_profit,0.10000000000000013,0.09590000000000012,A
2024-01-02,012450,방산,0.5601529223125996,131508.0,144658.80000000002,2024-01-05,2,take_profit,0.10000000000000013,0.09590000000000012,A
2024-01-08,012450,방산,0.6111828002877666,133341.0,146675.1,2024-01-11,2,take_profit,0.10000000000000005,0.09590000000000004,A
2024-01-12,000040,자동차,0.5890955350819077,1019.0,1000.0,2024-01-22,5,time_exit,-0.018645731108930325,-0.022745731108930325,A
2024-01-24,054180,조선,0.5555458300029711,11175.0,10616.25,2024-01-25,0,stop_loss,-0.05,-0.0541,A
2024-02-02,082740,조선,0.6956096121622832,8490.0,8280.0,2024-02-14,5,time_exit,-0.024734982332155476,-0.028834982332155475,A
2024-02-15,389030,바이오,0.5561480513650218,2320.0,2204.0,2024-02-21,3,stop_loss,-0.05,-0.0541,A
2024-02-23,381970,자동차,0.6272443994668725,12580.0,11951.0,2024-03-05,5,stop_loss,-0.05,-0.0541,A
2024-03-06,251270,게임,0.5859589190383945,57200.0,60800.0,2024-03-14,5,time_exit,0.06293706293706294,0.058837062937062944,A
2024-03-18,086900,바이오,0.7167623119095344,141400.0,146700.0,2024-03-26,5,time_exit,0.03748231966053748,0.03338231966053748,A
2024-03-27,352770,바이오,0.677874073226156,24869.0,27355.9,2024-04-01,2,take_profit,0.10000000000000006,0.09590000000000007,A
2024-04-02,347860,소프트웨어,0.6474722417448131,3448.0,3275.6,2024-04-11,5,stop_loss,-0.050000000000000024,-0.05410000000000002,A
2024-04-12,214430,방산,0.5926670881343735,44700.0,42465.0,2024-04-15,0,stop_loss,-0.05,-0.0541,A
2024-04-16,000040,자동차,0.7168330357238362,1069.0,1068.0,2024-04-24,5,time_exit,-0.0009354536950420954,-0.005035453695042095,A
2024-04-25,417860,소프트웨어,0.7125481284951664,12850.0,14135.000000000002,2024-05-02,3,take_profit,0.10000000000000014,0.09590000000000015,A
2024-05-07,095270,방산,0.565225384144629,5500.0,5510.0,2024-05-16,5,time_exit,0.0018181818181818182,-0.0022818181818181813,A
2024-05-17,079550,방산,0.5869924017339396,155400.0,161600.0,2024-05-27,5,time_exit,0.039897039897039896,0.035797039897039896,A
2024-05-28,259960,게임,0.7146872576991293,244000.0,246000.0,2024-06-05,5,time_exit,0.00819672131147541,0.004096721311475411,A
2024-06-07,003090,제약,0.5998570487434465,16480.0,16700.0,2024-06-17,5,time_exit,0.013349514563106795,0.009249514563106796,A
2024-06-18,451760,방산,0.6489148699363845,15300.0,14535.0,2024-06-24,3,stop_loss,-0.05,-0.0541,A
2024-06-25,451760,방산,0.6413944950911011,14170.0,13461.5,2024-07-02,4,stop_loss,-0.05,-0.0541,A
2024-07-03,005387,자동차,0.5625035830463133,185100.0,175845.0,2024-07-09,3,stop_loss,-0.05,-0.0541,A
2024-07-10,267250,조선,0.588813205727839,73900.0,81290.0,2024-07-17,4,take_profit,0.1,0.09590000000000001,A
2024-07-23,047810,방산,0.559024784564409,49600.0,54560.00000000001,2024-07-29,3,take_profit,0.10000000000000014,0.09590000000000015,A
2024-07-30,012450,방산,0.6412182419042242,317821.0,301929.95,2024-07-31,0,stop_loss,-0.04999999999999996,-0.05409999999999996,A
2024-08-02,402030,소프트웨어,0.6790475084547063,15686.0,14901.699999999999,2024-08-05,0,stop_loss,-0.05000000000000007,-0.05410000000000007,A
2024-08-06,196170,바이오,0.7006375908562129,278500.0,306350.0,2024-08-09,2,take_profit,0.1,0.09590000000000001,A
2024-08-12,000270,자동차,0.6546841926839988,102200.0,103000.0,2024-08-21,5,time_exit,0.007827788649706457,0.003727788649706458,A
2024-08-22,005389,자동차,0.6100282518982576,164000.0,180400.00000000003,2024-08-29,4,take_profit,0.10000000000000017,0.09590000000000018,A
2024-08-30,361390,방산,0.802843216078515,13730.0,13043.5,2024-09-04,2,stop_loss,-0.05,-0.0541,A
2024-09-05,424980,반도체,0.7814060363891971,6160.0,5852.0,2024-09-06,0,stop_loss,-0.05,-0.0541,A
2024-09-09,361390,방산,0.7108643540480398,11850.0,13035.000000000002,2024-09-20,5,take_profit,0.10000000000000016,0.09590000000000015,A
2024-09-24,099320,방산,0.6970912935900119,36050.0,36600.0,2024-10-04,5,time_exit,0.015256588072122053,0.011156588072122053,A
2024-10-10,259960,게임,0.6580517564644836,327500.0,340500.0,2024-10-18,5,time_exit,0.03969465648854962,0.03559465648854962,A
2024-10-24,352770,바이오,0.6980559484152786,8820.0,9702.0,2024-10-31,4,take_profit,0.1,0.09590000000000001,A
2024-11-01,327260,방산,0.7570981251704606,6740.0,7414.000000000001,2024-11-08,4,take_profit,0.10000000000000013,0.09590000000000012,A
2024-11-11,259960,게임,0.5780347901459554,318500.0,302575.0,2024-11-12,0,stop_loss,-0.05,-0.0541,A
2024-11-13,023770,게임,0.7500619987553839,3750.0,3562.5,2024-11-15,1,stop_loss,-0.05,-0.0541,A
2024-11-18,036570,게임,0.6240987234396349,203500.0,212000.0,2024-11-26,5,time_exit,0.04176904176904177,0.03766904176904177,A
2024-11-27,047810,방산,0.7426752894763137,59300.0,57600.0,2024-12-05,5,time_exit,-0.02866779089376054,-0.03276779089376054,A
2024-12-09,327260,방산,0.5578056718413958,4250.0,4675.0,2024-12-11,1,take_profit,0.1,0.09590000000000001,A
2024-12-12,036570,게임,0.6890256522602186,205500.0,204500.0,2024-12-20,5,time_exit,-0.004866180048661801,-0.008966180048661801,A
2024-12-23,052770,게임,0.6399785074621421,4232.0,4020.3999999999996,2024-12-26,1,stop_loss,-0.050000000000000086,-0.054100000000000086,A
2024-12-27,036570,게임,0.5786910274023693,191600.0,182020.0,2025-01-02,1,stop_loss,-0.05,-0.0541,A
