code,date,crd_remn_rt,crd_remn_chg_5d,prm_net_5d_ratio,prm_net_5d_raw
078600,20260326,2.14,-12.212213266224769,3.113860374253e-07,24125.0
078600,20260424,2.31,13.984901658797689,6.131151877848892e-08,19474.0
078650,20210517,,,,
078650,20210521,,,,
078650,20210527,,,,
078650,20210531,,,,
078650,20210604,,,,
078650,20211125,,,,
078860,20191104,0.58,6.336362848111743,,
078860,20210415,2.24,-9.07667810724908,,
078860,20231227,0.33,0.0,0.0,0.0
078860,20240628,0.01,-77.69449470147325,2.5167951390767826e-08,432.0
078860,20240701,0.01,-85.79995202686496,1.8857618253575644e-08,392.0
078860,20240722,0.0,-7.448789571694602,1.2821237960406968e-07,313.0
078860,20240723,0.0,-3.1189083820662766,2.377905637350276e-07,313.0
078890,20210114,5.18,46.96897993216824,,
078890,20210204,10.04,31.314612323889012,,
078890,20210205,11.63,44.48629437611578,,
078890,20210208,13.68,69.20871423337351,,
078890,20210210,12.01,50.127389274104914,,
078890,20210215,11.63,15.804510990248133,,
078890,20210730,8.32,-12.553905888413407,8.097152572695422e-09,2557.0
078890,20210802,10.49,13.287997316848,8.37597330496791e-09,2557.0
