date,close,updown,comp,change,open,high,low,volume,amount,marcap,kosdaq_return,kosdaq_ma5,kosdaq_disparity,kosdaq_volatility,kosdaq_foreign_net,kosdaq_inst_net
20230907,906.36,2,-11.59,-0.0126,914.63,921.79,902.95,1282928651,14635136391307,438903708396168.0,-1.2625960019608917,916.9380000000001,98.84637783579696,2.059849337983657,-136809099334.0,-35370159641.0
20230908,914.18,1,7.82,0.0086,908.08,914.18,902.77,1252895043,12406452820114,442804786933213.0,0.8627918266472356,915.826,99.82027153629619,1.2564972249141009,-49509549460.0,128456338934.0
20230911,912.55,2,-1.63,-0.0018,918.43,918.43,907.9,975185905,12312929562055,442065156842420.0,-0.17830186615327426,914.5040000000001,99.78633226317216,1.146521781736221,-62892816017.0,-29445205297.0
20230912,898.04,2,-14.51,-0.0159,918.1,918.96,895.96,1178572090,13214420107040,435289563130455.0,-1.5900498602816282,909.816,98.70567235572906,2.5051737283520312,-140787759260.0,136062757673.0
20230913,882.72,2,-15.32,-0.0171,895.94,899.8,882.27,1077222122,10593923166041,427779339434136.0,-1.7059373747271733,902.7699999999999,97.77905778880557,1.95660423689086,-128905015856.0,73130696979.0
20230914,899.47,1,16.75,0.019,888.19,899.47,886.46,1020175628,10239898986832,435744846795615.0,1.8975439550480422,901.392,99.78677423362976,1.4647766806651719,148366584986.0,94500344924.0
20230915,899.03,2,-0.44,-0.0005,900.62,902.4,897.11,941816269,9637188906601,435690978647815.0,-0.04891769597652473,898.3619999999999,100.07435755296864,0.5873731429459665,-154431098406.0,-13565908691.0
20230918,891.29,2,-7.74,-0.0086,892.18,896.37,889.99,906664638,8284956174836,432560040384961.0,-0.8609278889469718,894.11,99.68460256567984,0.7151023336098092,-13305319091.0,-132787776379.0
20230919,883.89,2,-7.4,-0.0083,891.57,894.26,882.42,1045779155,8723086713441,429135295907356.0,-0.8302572675560116,891.28,99.17085539897676,1.3279944367800656,-86457349035.0,-59820437100.0
20230920,882.72,2,-1.17,-0.0013,883.74,886.65,874.92,1015725765,8814260998398,428558685865818.0,-0.13236941248344625,891.28,99.03958352033032,1.3273134632357952,-110381185378.0,-32756207801.0
20230921,860.68,2,-22.04,-0.025,875.52,879.82,859.51,1046442413,9560388701961,417773828305269.0,-2.4968279862244036,883.5219999999999,97.41466539599467,2.319764254385972,-105202052776.0,-255376167350.0
20230922,857.35,2,-3.33,-0.0039,851.93,860.68,847.56,1029356352,8521320755251,416270899616597.0,-0.38690337872379077,875.186,97.96203321351118,1.5400326317889974,-7135312353.0,65525237359.0
20230925,839.17,2,-18.18,-0.0212,856.79,859.04,839.17,869428222,8324833078139,407862919775921.0,-2.120487548842376,864.762,97.04057301315275,2.319121371631322,-117683788317.0,15162471310.0
20230926,827.82,2,-11.35,-0.0135,841.8,845.3,827.82,1122471901,7865138888455,402456733401798.0,-1.352526901581319,853.548,96.98575827018516,2.0765027322404257,-90969174626.0,55814847227.0
20230927,841.02,1,13.2,0.0159,823.2,841.97,821.71,844483850,7303345736826,408940675177800.0,1.5945495397550191,845.208,99.50450066729137,2.4611273080660823,-8035308185.0,107726392201.0
20231004,807.4,2,-33.62,-0.04,832.3,832.3,806.47,816987613,7405860799076,392910795423150.0,-3.9975268126798413,834.552,96.7465178922344,3.10344827586206,-259112381845.0,-52294996164.0
20231005,801.02,2,-6.38,-0.0079,817.89,820.06,800.36,874561729,6864715425179,389801454612856.0,-0.7901907356948179,823.2860000000001,97.29547204738085,2.4086368582572146,73939799336.0,100327940225.0
20231006,816.39,1,15.37,0.0192,803.88,818.37,803.88,776644942,5803548847689,397696147011453.0,1.9188035255049751,818.7299999999999,99.71419149170056,1.8025078369905967,183568773205.0,58941680524.0
20231010,795.0,2,-21.39,-0.0262,821.22,823.27,792.91,978040985,7609404014661,387316819638019.0,-2.6200712894572376,812.1659999999999,97.8863926832692,3.696938700957114,56997654755.0,21162980359.0
20231011,817.12,1,22.12,0.0278,805.03,821.83,805.03,856188114,6752783042807,398258712587184.0,2.7823899371069105,807.386,101.20561912146111,2.086878749860262,184342505691.0,33712712106.0
20231012,835.49,1,18.37,0.0225,822.27,835.79,822.27,1040121117,7385408709164,407243123910342.0,2.2481398081065196,813.004,102.76579205022361,1.6442287813005436,-91517500193.0,24244758345.0
20231013,822.78,2,-12.71,-0.0152,831.21,834.66,817.66,1060106942,7235300891607,401114166692247.0,-1.5212629714299486,817.356,100.66360313009264,2.0452111981328422,-275165129016.0,-96127142851.0
20231016,810.54,2,-12.24,-0.0149,812.57,813.19,800.62,1049948703,6859239777626,395207401475388.0,-1.4876394661999526,816.186,99.30824591453418,1.5469436479318766,-120078492956.0,57342615937.0
20231017,820.38,1,9.84,0.0121,817.47,825.33,817.29,948110924,6949075407195,400045072789920.0,1.214005477829594,821.2620000000001,99.89260430897812,0.9835223310947284,9213069982.0,84908363236.0
20231018,808.89,2,-11.49,-0.0139999999999999,816.92,820.09,807.45,864011792,6920168791398,394765329268523.0,-1.4005704673443975,819.616,98.69133838285245,1.547275130979776,-99247801883.0,-100780319779.0
20231019,784.04,2,-24.85,-0.0306999999999999,796.15,796.36,782.63,878334776,6394936423147,383117618035398.0,-3.0721111646824673,809.326,96.8756718553463,1.7245493939584273,-78190147847.0,-103192282939.0
20231020,769.25,2,-14.79,-0.0189,775.81,779.92,759.4,980560186,7114302122354,376280739671974.0,-1.8863833477883785,798.62,96.3224061506098,2.644977507379382,-53719981220.0,132011967392.0
20231023,763.69,2,-5.56,-0.0072,766.56,774.36,762.51,762343882,5227424187063,373761247614238.0,-0.7227819304517324,789.25,96.76148242001901,1.5458672510958078,75864838404.0,16699699205.0
20231024,784.86,1,21.17,0.0277,771.03,784.86,750.32,951759212,7004292442847,384030224853614.0,2.7720672000419055,782.146,100.34699403947602,4.479721930404779,90517673893.0,237773805015.0
20231025,770.84,2,-14.02,-0.0179,788.01,788.01,770.84,1015507373,6623146800814,377272631075685.0,-1.786305837983837,774.536,99.52281107656714,2.1789063590563518,-122020135601.0,-37391092756.0
20231026,743.85,2,-26.99,-0.035,751.64,756.43,740.51,839569016,6594877325540,364097301031312.0,-3.5013751232421786,766.4979999999999,97.04526300133857,2.118035229631201,43248204502.0,61817831112.0
20231027,748.49,1,4.64,0.0062,749.87,760.51,738.92,665631834,5753194045411,365644484217477.0,0.6237816764132598,762.346,98.18245258714548,2.8791657220584943,13118627384.0,91249568311.0
20231030,757.12,1,8.63,0.0115,747.24,760.87,744.63,648823172,4759448788914,369973882749552.0,1.1529880158719585,761.0319999999999,99.48596116851854,2.173331192120337,75593247130.0,6802326750.0
20231031,736.1,2,-21.02,-0.0278,758.65,759.24,734.2,868119072,5797427225320,359870029631241.0,-2.776310228233303,751.2800000000001,97.97944840805025,3.300599749555126,-152075195180.0,-115886363866.0
20231101,739.23,1,3.13,0.0043,742.98,749.65,737.52,753917385,5100036513141,361406917718397.0,0.4252139654938203,744.958,99.23109759207902,1.6326146060459223,33095374559.0,49967465589.0
20231102,772.84,1,33.61,0.0455,753.37,773.39,753.37,794255847,7067105328807,377971180090034.0,4.546622837276626,750.756,102.94156823255494,2.6573927817672565,281649219925.0,192371889130.0
20231103,782.05,1,9.21,0.0118999999999999,779.28,782.53,768.38,810108904,6726856710026,382563192241877.0,1.191708503700628,757.4680000000001,103.24528560942508,1.8157786674879348,-120573330063.0,-45398330167.0
20231106,839.45,1,57.4,0.0733999999999999,794.49,839.45,793.72,849326310,11332271146669,410526334336536.0,7.339684163416682,773.934,108.46532133231,5.755893717982607,483402591888.0,-6151056630.0
20231107,824.37,2,-15.08,-0.018,842.16,847.37,805.81,928085957,11589232467473,403415638740242.0,-1.7964143188992865,791.588,104.14129572454358,4.934929229600083,-229963587484.0,-210714859128.0
20231108,811.02,2,-13.35,-0.0162,821.98,831.45,810.15,884415628,8307781164576,396950367777154.0,-1.6194184650096477,805.9460000000001,100.62957071565586,2.5913039246697083,32167431112.0,5454741213.0
20231109,802.87,2,-8.15,-0.01,813.89,814.92,797.44,921924711,7618954243014,392553959323665.0,-1.00490740055732,811.952,98.88146097306245,2.1477103785523726,-3511926394.0,-66931676109.0
20231110,789.31,2,-13.56,-0.0169,792.86,794.73,785.45,863204580,6321994417130,385805211467449.0,-1.6889409244336018,813.404,97.03788031531685,1.1704462326261853,-29907945518.0,-57150442110.0
20231113,774.42,2,-14.89,-0.0189,796.41,798.15,774.33,998048078,6776885828825,378636125609200.0,-1.88645779224893,800.3979999999999,96.75436470355999,2.990921761404294,-6840740035.0,-112697702945.0
20231114,794.19,1,19.77,0.0255,779.47,794.91,779.47,841492448,6027749856457,388255637460621.0,2.5528782831022,794.3620000000001,99.97834740332493,1.9808331302038487,281363577704.0,-10788259744.0
20231115,809.36,1,15.17,0.0191,808.68,813.06,805.27,816588156,7793756775930,395818434792009.0,1.910122262934566,794.03,101.9306575318313,0.9632982143740372,151475048971.0,13223181974.0
20231116,811.11,1,1.75,0.0022,809.12,815.82,804.74,905406930,6698681416524,396747876077641.0,0.21622022338638747,795.678,101.93947803005739,1.3693889657899991,-21119959025.0,-50843387162.0
20231117,799.06,2,-12.05,-0.0149,807.61,807.62,795.66,804590769,5959948596949,390975932221284.0,-1.4856184734499678,797.6279999999999,100.17953231330895,1.48091281682991,-181074760813.0,-121154382259.0
20231120,813.08,1,14.02,0.0175,797.83,815.27,797.51,786862534,6525301064867,398291726402113.0,1.754561609891625,805.36,100.95857753054536,2.226038128423347,187090914307.0,37123508362.0
20231121,817.01,1,3.93,0.0048,816.34,819.14,811.24,897451667,7487096336385,400925813172224.0,0.48334727210113115,809.924,100.87489690390703,0.9677340323884627,14975012894.0,-99799304566.0
20231122,814.61,2,-2.4,-0.0029,811.2,817.28,809.83,842425267,7028404530888,399781373957833.0,-0.29375405441793845,810.9739999999999,100.44834976213788,0.918392504930958,-53695516686.0,-106233894105.0
20231123,815.98,1,1.37,0.0017,816.16,819.91,813.25,909847416,7294415537629,400519326332160.0,0.16817863763027852,811.948,100.49658352505332,0.8160164673593375,19856412537.0,-31462124734.0
20231124,815.0,2,-0.98,-0.0012,817.02,818.74,814.22,741072449,7576859647662,401042266895043.0,-0.12010098286723281,815.1360000000001,99.98331566756957,0.553230031088588,-5332039274.0,-75580758337.0
20231127,810.25,2,-4.75,-0.0058,816.55,816.6,809.26,793999086,7898997114386,398598848757303.0,-0.5828220858895672,814.57,99.46965883840552,0.8989039250505214,33904456993.0,-30469155484.0
20231128,816.44,1,6.19,0.0076,811.76,816.62,811.06,933903190,8985735290782,402155801721691.0,0.7639617402036558,814.4559999999999,100.24359818087167,0.6849315068493224,168112350839.0,-68975703166.0
20231129,822.44,1,6.0,0.0073,817.9,823.81,812.95,916373964,8954166530674,404935896232367.0,0.7348978491989566,816.0220000000002,100.7864984032293,1.3277906834576232,148587826910.0,-4974013243.0
20231130,831.68,1,9.24,0.0112,819.23,831.68,819.23,774887614,8064192453995,409505275920919.0,1.1234862117601052,819.162,101.52814705760275,1.5197197368260356,135308346612.0,-37991003216.0
20231201,827.24,2,-4.44,-0.0053,826.3,831.03,822.03,997870134,8841801708866,409283557270978.0,-0.5338591766063772,821.61,100.68523995569674,1.089192787123321,-76450140142.0,-116393896005.0
20231204,828.52,1,1.28,0.0015,828.66,837.95,823.99,1009243076,10498736890668,409935238534081.0,0.15473139596731134,825.2640000000001,100.39454041373426,1.6846475031979384,-21574658890.0,-177001817344.0
20231205,813.38,2,-15.14,-0.0183,823.86,828.25,810.52,1058500321,9209908792657,402801220567134.0,-1.8273548013324925,824.652,98.63312039502723,2.152064671181999,104491665413.0,-146601781332.0
20231206,819.54,1,6.16,0.0076,816.66,822.39,814.0,882764259,8478611028925,406152913501448.0,0.7573335956133631,824.0720000000001,99.45004805405351,1.027355325349593,17148247072.0,23977240129.0
20231207,813.2,2,-6.34,-0.0077,820.46,820.46,810.9,794863708,7508853058843,403050653416789.0,-0.7736047050784456,820.376,99.12527914029666,1.1652000097506348,-154391118546.0,-2435340759.0
20231208,830.37,1,17.17,0.0210999999999999,818.71,830.99,818.5,862256339,8258782903553,411561684858623.0,2.111411706837174,821.0020000000001,101.14104472339895,1.5255707149051567,189592029838.0,201482495042.0
20231211,835.25,1,4.88,0.0059,831.83,839.15,831.64,930374425,7034637970487,414215250778726.0,0.5876898250177565,822.348,101.56892215947506,0.902828702980175,-42965510785.0,109366706990.0
20231212,839.53,1,4.28,0.0051,835.41,842.56,833.67,1217323007,9462123852071,418033770244538.0,0.5124214307093755,827.5780000000001,101.444214321792,1.0641481428280708,-1807838930.0,-196104774901.0
20231213,829.31,2,-10.22,-0.0121999999999999,837.55,838.25,828.72,1071809015,10192342204535,413323756989962.0,-1.2173478017462158,829.5319999999999,99.97323792210547,1.1378425168646618,-62498645717.0,-126553744368.0
20231214,840.59,1,11.28,0.0136,841.75,845.54,834.66,1037462174,11695701638294,418931902190699.0,1.36016688572429,835.01,100.66825546999438,1.292545292545292,138020271261.0,294909918359.0
20231215,838.31,2,-2.28,-0.0027,844.76,846.7,834.94,1082325627,9586610750095,417973079092298.0,-0.2712380589823926,836.598,100.2046383089608,1.3921113689095117,103206635529.0,24317092099.0
20231218,850.96,1,12.65,0.0151,844.78,854.07,843.61,802089047,8628218117924,424150156590754.0,1.5089883217425548,839.74,101.33612784909616,1.2381921920500054,184610593711.0,84427017280.0
20231219,858.3,1,7.34,0.0086,850.36,858.65,849.33,1068049562,11741043751369,427781325532824.0,0.8625552317382601,843.494,101.75531776159642,1.0960063972905518,-5663480818.0,43143917605.0
20231220,862.98,1,4.68,0.0055,861.96,865.02,860.56,1117583658,9847807297767,430262572827308.0,0.5452638937434529,850.2280000000001,101.49983298597552,0.5174254025708891,19202332964.0,-9756511852.0
20231221,859.44,2,-3.54,-0.0040999999999999,855.76,867.33,851.82,1145618422,11087457458968,428449213970818.0,-0.4102064937773764,853.9979999999999,100.63723802631858,1.81242404412452,79484439914.0,-143572923099.0
20231222,854.62,2,-4.82,-0.0056,863.35,864.79,853.49,1212763839,11079843311407,426333060285533.0,-0.5608303081076071,857.26,99.69204208758137,1.3088550414084617,88352868362.0,-23097227395.0
20231226,848.34,2,-6.28,-0.0073,855.75,857.24,846.32,1078585688,9647321193195,423097874011523.0,-0.734829514872104,856.7360000000001,99.0200014940425,1.276073619631897,28467452338.0,-866726731.0
