date,code,strategy,entry_date,exit_date,net_pct,gross_pct,score_tv,news_sent_7d,news_cnt_7d,crd_remn_rt_x,crd_remn_chg_5d_x,for_net5_db,ins_net5_db,rsi_db,macd_hist_db,bb_pct_db,rsi14,atr_pct,vol_ratio,tv_ratio,for_5d,ins_5d,mcap_class,vix,vix_chg_5d,sox_ret_5d,usdkrw_chg_5d,kospi_ret_20d,crd_remn_rt_y,crd_remn_chg_5d_y,prm_net_5d_ratio,prm_net_5d_raw,stop_pct_used,entry_price,stop_hit,stop_net,actual_net,stop_better
20251215,295310,h252_40,20251216,20260212,148.3806,148.7106,57866741025.0,,0,3.39,0.48,1626.0,3181.0,,,,84.4387,5.6874,8.8967,11.9487,3.7813,7.395,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,3.39,18.65209931961597,,,-10.0,34900.0,False,148.381,148.381,False
20251215,058610,h500_20,20251216,20260115,23.7417,24.0717,106055671950.0,,0,3.3,-1.08,5333.0,-9217.0,,,,83.8433,6.862,0.4967,0.7399,3.0515,-5.2743,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,3.3,-16.773691489855768,,,-10.0,78100.0,True,-10.245,23.742,False
20251215,368770,h252_40,20251216,20260212,61.9383,62.2683,3783073840.0,,0,1.97,-0.21,2593.0,190.0,,,,89.341,4.4199,2.1254,2.5902,8.5421,0.6222,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.97,-13.217740989237214,,,-10.0,9170.0,False,61.938,61.938,False
20251215,036890,h252_40,20251216,20260212,15.7117,16.0417,4291567950.0,,0,1.71,0.0,3302.0,-395.0,,,,71.608,3.3619,2.6913,3.0297,10.4057,-1.2444,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.71,1.533510593966514,7.836296754895842e-07,3363.0,-10.0,14400.0,True,-10.245,15.712,False
20251215,005710,h500_20,20251216,20260115,-15.4736,-15.1436,3360500930.0,,0,0.2,-0.02,1368.0,105.0,66.09,24.828,0.8821,66.0942,5.2102,1.2318,1.3751,4.4622,0.3395,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.2,-9.843262940685785,4.889152046745602e-07,1643.0,-10.0,15320.0,True,-10.245,-15.474,True
20251215,237690,h500_20,20251216,20260115,-7.0514,-6.7214,37738648450.0,-0.25,2,3.27,0.3,-3455.0,22260.0,74.91,1456.9658,0.8916,74.915,4.2234,1.3133,1.4858,-1.2631,8.1397,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,3.27,10.250247259038158,,,-10.0,133900.0,True,-10.245,-7.051,False
20251215,290740,h500_40_MKT,20251216,20260212,190.8465,191.1765,5743647945.0,,0,0.65,-0.14,560.0,495.0,,,,95.4331,4.3353,9.2993,12.4735,5.5814,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.65,-12.694371908092428,,,-10.0,10200.0,False,190.846,190.846,False
20251215,290740,h500_20,20251216,20260115,117.8073,118.1373,5743647945.0,,0,0.65,-0.14,560.0,495.0,,,,95.4331,4.3353,9.2993,12.4735,5.5814,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.65,-12.694371908092428,,,-10.0,10200.0,False,117.807,117.807,False
20251215,237690,h500_40_MKT,20251216,20260212,9.9762,10.3062,37738648450.0,-0.25,2,3.27,0.3,-3455.0,22260.0,74.91,1456.9658,0.8916,74.915,4.2234,1.3133,1.4858,-1.2631,8.1397,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,3.27,10.250247259038158,,,-10.0,133900.0,True,-10.245,9.976,False
20251215,005710,h252_40,20251216,20260212,-8.6851,-8.3551,3360500930.0,,0,0.2,-0.02,1368.0,105.0,66.09,24.828,0.8821,66.0942,5.2102,1.2318,1.3751,4.4622,0.3395,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.2,-9.843262940685785,4.889152046745602e-07,1643.0,-10.0,15320.0,True,-10.245,-8.685,False
20251215,314130,h252_40,20251216,20260212,38.5589,38.8889,9662404440.0,0.0,2,2.54,0.68,-992.0,-139.0,73.62,193.1585,0.9651,73.6186,8.4542,1.033,1.3611,-5.1429,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,2.54,28.011525485205425,,,-10.0,5940.0,True,-10.346,38.559,False
20251215,030530,h500_40_MKT,20251216,20260212,-8.7956,-8.4656,806341477625.0,0.0,4,2.3,1.56,81473.0,-1182.0,74.05,941.9112,1.21,74.052,8.4615,3.5919,4.9082,28.1285,-0.408,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,2.3,65.7782830900589,1.3066300435185926e-07,105359.0,-10.0,37800.0,True,-10.245,-8.796,False
20251215,030530,h500_20,20251216,20260115,11.8393,12.1693,806341477625.0,0.0,4,2.3,1.56,81473.0,-1182.0,74.05,941.9112,1.21,74.052,8.4615,3.5919,4.9082,28.1285,-0.408,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,2.3,65.7782830900589,1.3066300435185926e-07,105359.0,-10.0,37800.0,True,-10.245,11.839,False
20251215,005710,h500_40_MKT,20251216,20260212,-8.6851,-8.3551,3360500930.0,,0,0.2,-0.02,1368.0,105.0,66.09,24.828,0.8821,66.0942,5.2102,1.2318,1.3751,4.4622,0.3395,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.2,-9.843262940685785,4.889152046745602e-07,1643.0,-10.0,15320.0,True,-10.245,-8.685,False
20251215,368770,h500_40_MKT,20251216,20260212,61.9383,62.2683,3783073840.0,,0,1.97,-0.21,2593.0,190.0,,,,89.341,4.4199,2.1254,2.5902,8.5421,0.6222,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.97,-13.217740989237214,,,-10.0,9170.0,False,61.938,61.938,False
20251215,368770,h500_20,20251216,20260115,42.2,42.53,3783073840.0,,0,1.97,-0.21,2593.0,190.0,,,,89.341,4.4199,2.1254,2.5902,8.5421,0.6222,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.97,-13.217740989237214,,,-10.0,9170.0,False,42.2,42.2,False
20251215,038500,h500_40_MKT,20251216,20260212,161.5837,161.9137,463706163670.0,,0,1.82,1.0,-906.0,-296.0,,,,92.3424,5.9339,14.6251,20.9939,-1.5582,-0.5098,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.82,101.2471040818946,4.446781521471081e-09,2062.0,-10.0,5330.0,True,-10.245,161.584,False
20251215,437730,h252_40,20251216,20260212,4.67,5.0,41716147025.0,,0,1.86,-0.44,3381.0,-3087.0,77.8,1077.9422,0.841,77.7977,7.1113,0.4202,0.5617,2.0502,-1.8718,2.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.86,-8.835080643304739,,,-10.0,52000.0,True,-10.245,4.67,False
20251215,303360,h252_40,20251216,20260212,-16.971,-16.641,1513498050.0,,0,1.46,0.02,233.0,-185.0,,,,68.3888,5.6848,1.7825,1.9141,2.8362,-2.2494,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.46,0.510062678548584,,,-10.0,6490.0,True,-10.245,-16.971,True
20251215,002230,h252_40,20251216,20260212,63.3868,63.7168,4707023540.0,,0,0.27,0.27,291.0,-107.0,,,,95.1765,3.998,2.1211,2.5986,,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.27,3552.6566757493183,6.330964726809079e-08,298.0,-10.0,6780.0,True,-10.245,63.387,False
20251215,900260,h500_40_MKT,20251216,20260212,3.2708,3.6008,6623810185.0,,0,0.0,0.0,1990.0,45.0,,,,88.7077,5.6679,34.6076,53.6514,27.5121,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.0,,,,-10.0,1583.0,False,3.271,3.271,False
20251215,290740,h252_40,20251216,20260212,190.8465,191.1765,5743647945.0,,0,0.65,-0.14,560.0,495.0,,,,95.4331,4.3353,9.2993,12.4735,5.5814,,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,0.65,-12.694371908092428,,,-10.0,10200.0,False,190.846,190.846,False
20251215,036890,h500_40_MKT,20251216,20260212,15.7117,16.0417,4291567950.0,,0,1.71,0.0,3302.0,-395.0,,,,71.608,3.3619,2.6913,3.0297,10.4057,-1.2444,3.0,16.5,-0.9604,-5.2176,0.0747,0.0328,1.71,1.533510593966514,7.836296754895842e-07,3363.0,-10.0,14400.0,True,-10.245,15.712,False
20251216,049430,h252_40,20251217,20260213,6.9326,7.2626,1012773825.0,,0,1.83,-0.13,157.0,655.0,,,,74.1408,3.4177,1.9637,2.1628,1.2415,5.1949,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.83,-6.703029285894102,3.218882557514754e-07,326.0,-10.0,14320.0,True,-10.245,6.933,False
20251216,065660,h500_20,20251217,20260116,-0.33,0.0,3395420925.0,0.0,1,0.8,-0.08,-266.0,-595.0,79.65,893.8237,0.866,79.651,5.7767,0.9844,1.2451,-0.6844,-1.5281,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.8,-1.0469864098970103,1.1780571800534568e-08,40.0,-10.0,38900.0,False,-0.33,-0.33,False
20251216,065660,h252_40,20251217,20260213,-4.186,-3.856,3395420925.0,0.0,1,0.8,-0.08,-266.0,-595.0,79.65,893.8237,0.866,79.651,5.7767,0.9844,1.2451,-0.6844,-1.5281,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.8,-1.0469864098970103,1.1780571800534568e-08,40.0,-10.0,38900.0,False,-4.186,-4.186,False
20251216,306040,h252_40,20251217,20260213,41.0593,41.3893,9551054780.0,,0,1.16,0.02,-393.0,-46.0,96.73,278.5418,,88.8069,5.2115,13.2635,21.2834,-6.2265,-0.7267,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.16,20.689255780651152,,,-10.0,6910.0,False,41.059,41.059,False
20251216,473370,h252_40,20251217,20260213,16.0941,16.4241,2457132480.0,,0,,,,,,,,99.9787,78.9113,inf,inf,,,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,,,,,-10.0,2405.0,False,16.094,16.094,False
20251216,290740,h500_20,20251217,20260116,103.5327,103.8627,27297088700.0,,0,0.63,-0.11,602.0,1496.0,,,,96.8768,5.2653,25.0148,38.0166,5.1288,12.7621,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.63,-19.3947833941812,,,-10.0,11650.0,False,103.533,103.533,False
20251216,140410,h500_20,20251217,20260116,-20.0051,-19.6751,148249100050.0,0.0,2,1.04,0.0,-9754.0,5697.0,73.01,722.2127,1.224,73.0109,6.8111,10.3152,12.3188,-3.3119,1.9341,2.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.04,0.0508464530699637,,,-10.0,110800.0,True,-21.815,-20.005,False
20251216,049430,h500_20,20251217,20260116,-7.9417,-7.6117,1012773825.0,,0,1.83,-0.13,157.0,655.0,,,,74.1408,3.4177,1.9637,2.1628,1.2415,5.1949,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.83,-6.703029285894102,3.218882557514754e-07,326.0,-10.0,14320.0,True,-10.245,-7.942,False
20251216,065660,h500_40_MKT,20251217,20260213,-4.186,-3.856,3395420925.0,0.0,1,0.8,-0.08,-266.0,-595.0,79.65,893.8237,0.866,79.651,5.7767,0.9844,1.2451,-0.6844,-1.5281,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.8,-1.0469864098970103,1.1780571800534568e-08,40.0,-10.0,38900.0,False,-4.186,-4.186,False
20251216,290740,h252_40,20251217,20260213,143.4468,143.7768,27297088700.0,,0,0.63,-0.11,602.0,1496.0,,,,96.8768,5.2653,25.0148,38.0166,5.1288,12.7621,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.63,-19.3947833941812,,,-10.0,11650.0,False,143.447,143.447,False
20251216,290740,h500_40_MKT,20251217,20260213,143.4468,143.7768,27297088700.0,,0,0.63,-0.11,602.0,1496.0,,,,96.8768,5.2653,25.0148,38.0166,5.1288,12.7621,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,0.63,-19.3947833941812,,,-10.0,11650.0,False,143.447,143.447,False
20251216,140410,h500_40_MKT,20251217,20260213,30.8072,31.1372,148249100050.0,0.0,2,1.04,0.0,-9754.0,5697.0,73.01,722.2127,1.224,73.0109,6.8111,10.3152,12.3188,-3.3119,1.9341,2.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.04,0.0508464530699637,,,-10.0,110800.0,True,-21.815,30.807,False
20251216,330730,h252_40,20251217,20260213,1.143,1.473,5647254295.0,,0,1.24,-0.07,339.0,33.0,,,,81.5499,3.8828,9.659,11.1775,3.0867,0.2983,3.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.24,-6.095046056551023,,,-10.0,6110.0,True,-10.245,1.143,False
20251216,140410,h252_40,20251217,20260213,30.8072,31.1372,148249100050.0,0.0,2,1.04,0.0,-9754.0,5697.0,73.01,722.2127,1.224,73.0109,6.8111,10.3152,12.3188,-3.3119,1.9341,2.0,16.48,-2.658,-5.6164,-0.0701,1.1511,1.04,0.0508464530699637,,,-10.0,110800.0,True,-21.815,30.807,False
20251217,085910,h252_40,20251218,20260219,73.4741,73.8041,13283657900.0,0.0,2,2.06,0.15,1799.0,332.0,84.72,200.4594,0.957,84.7202,7.1438,2.4205,3.4144,14.1122,2.5939,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,2.06,9.697320297008982,1.6147660653019377e-07,2145.0,-10.0,8780.0,True,-10.245,73.474,False
20251217,196700,h252_40,20251218,20260219,32.051,32.381,3790759815.0,0.0,1,0.0,0.0,-147.0,0.0,80.48,29.9495,1.4962,80.4811,5.1088,14.7719,18.7407,-4.8551,,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,,,-10.0,2100.0,True,-10.34,32.051,False
20251217,036630,h252_40,20251218,20260219,-43.9179,-43.5879,3292096595.0,,0,0.0,0.0,401.0,18.0,,,,74.3708,11.7864,0.629,0.8349,2.7585,0.1214,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,2.11415424765202e-07,696.0,-10.0,14270.0,True,-10.245,-43.918,True
20251217,085910,h500_20,20251218,20260119,22.2213,22.5513,13283657900.0,0.0,2,2.06,0.15,1799.0,332.0,84.72,200.4594,0.957,84.7202,7.1438,2.4205,3.4144,14.1122,2.5939,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,2.06,9.697320297008982,1.6147660653019377e-07,2145.0,-10.0,8780.0,True,-10.245,22.221,False
20251217,196700,h500_20,20251218,20260119,-0.8062,-0.4762,3790759815.0,0.0,1,0.0,0.0,-147.0,0.0,80.48,29.9495,1.4962,80.4811,5.1088,14.7719,18.7407,-4.8551,,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,,,-10.0,2100.0,True,-10.34,-0.806,False
20251217,306040,h252_40,20251218,20260219,19.9788,20.3088,106140378210.0,,0,0.91,-0.05,-402.0,-264.0,98.22,431.4202,,92.8391,5.4224,76.3221,114.8139,-4.8954,-3.2158,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.91,-2.5615354301355864,,,-10.0,8420.0,True,-10.245,19.979,False
20251217,067290,h252_40,20251218,20260219,4.5424,4.8724,96167519318.0,0.2667,3,0.45,0.0,-660.0,0.0,91.97,57.5767,1.392,91.8827,5.0935,50.2081,57.6182,-5.7343,,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.45,-4.4364629704573,0.0,0.0,-10.0,2155.0,True,-10.245,4.542,False
20251217,036630,h500_20,20251218,20260119,-38.8023,-38.4723,3292096595.0,,0,0.0,0.0,401.0,18.0,,,,74.3708,11.7864,0.629,0.8349,2.7585,0.1214,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,2.11415424765202e-07,696.0,-10.0,14270.0,True,-10.245,-38.802,True
20251217,196700,h500_40_MKT,20251218,20260219,32.051,32.381,3790759815.0,0.0,1,0.0,0.0,-147.0,0.0,80.48,29.9495,1.4962,80.4811,5.1088,14.7719,18.7407,-4.8551,,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,,,-10.0,2100.0,True,-10.34,32.051,False
20251217,085910,h500_40_MKT,20251218,20260219,73.4741,73.8041,13283657900.0,0.0,2,2.06,0.15,1799.0,332.0,84.72,200.4594,0.957,84.7202,7.1438,2.4205,3.4144,14.1122,2.5939,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,2.06,9.697320297008982,1.6147660653019377e-07,2145.0,-10.0,8780.0,True,-10.245,73.474,False
20251217,036630,h500_40_MKT,20251218,20260219,-43.9179,-43.5879,3292096595.0,,0,0.0,0.0,401.0,18.0,,,,74.3708,11.7864,0.629,0.8349,2.7585,0.1214,3.0,17.62,11.7311,-10.3406,0.2595,3.2294,0.0,,2.11415424765202e-07,696.0,-10.0,14270.0,True,-10.245,-43.918,True
20251218,040350,h252_40,20251219,20260220,15.1825,15.5125,6251272871.0,-0.3295,3,0.0,0.0,-15.0,3.0,74.72,17.6082,1.4892,94.7947,27.431,44.4721,118.8966,,,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,0.0,,4.799022634121709e-10,3.0,-10.0,722.0,True,-10.245,15.182,False
20251218,223250,h500_20,20251219,20260120,-16.3894,-16.0594,99945650135.0,0.0,1,3.6,-0.42,-2685.0,8.0,76.84,163.1473,1.2032,76.8444,7.8562,12.0431,15.2088,-16.043,,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,3.6,-12.010017823120888,,,-10.0,7410.0,True,-10.245,-16.389,True
20251218,027360,h252_40,20251219,20260220,44.9641,45.2941,152333561496.0,,0,2.68,0.32,-3587.0,421.0,97.45,46.861,,89.8434,5.874,21.3097,25.3953,-8.9572,1.0511,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,2.68,14.474021005919436,8.730840314758367e-10,133.0,-10.0,3400.0,True,-10.245,44.964,False
20251218,100790,h500_20,20251219,20260120,-21.4076,-21.0776,176367397955.0,,0,3.86,0.52,-14290.0,1878.0,,,,84.2729,5.9761,16.052,19.9543,-18.8895,2.4818,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,3.86,13.810865525943594,0.0,0.0,-10.0,16890.0,True,-17.356,-21.408,True
20251218,100790,h252_40,20251219,20260220,37.6215,37.9515,176367397955.0,,0,3.86,0.52,-14290.0,1878.0,,,,84.2729,5.9761,16.052,19.9543,-18.8895,2.4818,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,3.86,13.810865525943594,0.0,0.0,-10.0,16890.0,True,-17.356,37.622,False
20251218,093320,h252_40,20251219,20260220,1.0235,1.3535,3344523250.0,0.0,2,0.54,-0.03,3705.0,-447.0,75.6,1052.8808,0.8082,75.6016,3.832,0.5984,0.6908,6.1139,-0.7383,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,0.54,-8.059012098859053,1.0183813193704066e-06,3406.0,-10.0,125600.0,True,-10.245,1.024,False
20251218,295310,h252_40,20251219,20260220,96.3525,96.6825,83154976500.0,,0,3.68,0.67,6519.0,-2390.0,,,,84.0586,6.8104,6.236,7.8543,13.12,-4.8083,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,3.68,20.756627646518176,,,-10.0,42200.0,False,96.353,96.352,False
20251218,223250,h252_40,20251219,20260220,-19.3583,-19.0283,99945650135.0,0.0,1,3.6,-0.42,-2685.0,8.0,76.84,163.1473,1.2032,76.8444,7.8562,12.0431,15.2088,-16.043,,3.0,16.87,13.6027,-7.3919,0.3376,-0.2582,3.6,-12.010017823120888,,,-10.0,7410.0,True,-10.245,-19.358,True
20251219,058610,h252_40,20251222,20260223,49.2644,49.5944,406433325500.0,,0,2.75,-0.8,28562.0,-14576.0,,,,75.1459,8.3977,2.1366,2.9268,14.342,-7.3188,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.75,-18.917055873830723,,,-10.0,86300.0,True,-10.245,49.264,False
20251219,445680,h500_20,20251222,20260121,18.2702,18.6002,34746950150.0,,0,2.41,-0.16,10329.0,-2056.0,,,,68.7328,5.6635,1.5427,1.7625,5.8018,-1.1546,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.41,-5.791245025582715,,,-10.0,104300.0,True,-10.245,18.27,False
20251219,330730,h252_40,20251222,20260223,-5.0309,-4.7009,5144798555.0,,0,1.5,0.21,1288.0,16.0,,,,86.6155,4.3332,5.7548,6.6125,10.4768,0.1293,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,1.5,23.654751275367136,,,-10.0,7020.0,True,-10.245,-5.031,False
20251219,223250,h252_40,20251222,20260223,-14.9545,-14.6245,109135898000.0,0.0,1,3.6,-0.49,-3010.0,8.0,79.99,232.7743,1.1771,79.9916,7.7355,7.2464,9.5699,-16.6574,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.6,-9.372740552743796,,,-10.0,7590.0,True,-10.245,-14.954,True
20251219,290740,h252_40,20251222,20260223,67.9044,68.2344,2400242760.0,,0,0.31,-0.39,276.0,1918.0,,,,95.1338,5.5597,0.819,1.0306,2.0049,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,0.31,-52.427403016432805,,,-10.0,13820.0,False,67.904,67.904,False
20251219,043260,h500_40_MKT,20251222,20260223,222.9289,223.2589,27239983630.0,,0,3.79,-0.41,681.0,148.0,,,,83.8441,8.7112,1.1154,1.6212,1.3062,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.79,-5.134223450810016,4.845817890089532e-08,1320.0,-10.0,7610.0,False,222.929,222.929,False
20251219,445680,h252_40,20251222,20260223,1.9711,2.3011,34746950150.0,,0,2.41,-0.16,10329.0,-2056.0,,,,68.7328,5.6635,1.5427,1.7625,5.8018,-1.1546,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.41,-5.791245025582715,,,-10.0,104300.0,True,-10.245,1.971,False
20251219,058610,h500_40_MKT,20251222,20260223,49.2644,49.5944,406433325500.0,,0,2.75,-0.8,28562.0,-14576.0,,,,75.1459,8.3977,2.1366,2.9268,14.342,-7.3188,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.75,-18.917055873830723,,,-10.0,86300.0,True,-10.245,49.264,False
20251219,043260,h252_40,20251222,20260223,222.9289,223.2589,27239983630.0,,0,3.79,-0.41,681.0,148.0,,,,83.8441,8.7112,1.1154,1.6212,1.3062,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.79,-5.134223450810016,4.845817890089532e-08,1320.0,-10.0,7610.0,False,222.929,222.929,False
20251219,078890,h252_40,20251222,20260223,10.8627,11.1927,2486484600.0,,0,0.69,0.06,881.0,-8.0,81.91,50.3634,,66.357,6.0258,1.91,2.0247,8.9819,-0.0837,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,0.69,14.492176541388767,3.6879375806309033e-07,917.0,-10.0,5450.0,False,10.863,10.863,False
20251219,368770,h500_20,20251222,20260121,58.2759,58.6059,5863060655.0,,0,1.89,-0.35,1607.0,139.0,,,,83.8741,4.9171,2.6981,3.3293,5.0183,0.431,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,1.89,-12.44620600413352,,,-10.0,11620.0,True,-10.245,58.276,False
20251219,043260,h500_20,20251222,20260121,70.235,70.565,27239983630.0,,0,3.79,-0.41,681.0,148.0,,,,83.8441,8.7112,1.1154,1.6212,1.3062,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.79,-5.134223450810016,4.845817890089532e-08,1320.0,-10.0,7610.0,False,70.235,70.235,False
20251219,223250,h500_20,20251222,20260121,-21.9374,-21.6074,109135898000.0,0.0,1,3.6,-0.49,-3010.0,8.0,79.99,232.7743,1.1771,79.9916,7.7355,7.2464,9.5699,-16.6574,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.6,-9.372740552743796,,,-10.0,7590.0,True,-10.245,-21.937,True
20251219,440290,h252_40,20251222,20260223,-9.4209,-9.0909,2001591540.0,,0,0.67,0.03,455.0,-7.0,86.58,3.2936,,76.8803,2.3465,7.1806,7.7851,6.879,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,0.67,-1.1735510726865184,,,-10.0,2475.0,True,-10.245,-9.421,False
20251219,314130,h252_40,20251222,20260223,6.2991,6.6291,26693935500.0,0.0,6,2.16,-0.73,454.0,-420.0,75.14,167.091,1.0368,75.1373,8.4223,2.1796,3.1488,1.995,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.16,-17.913533324444142,,,-10.0,7090.0,True,-10.245,6.299,False
20251219,183490,h252_40,20251222,20260223,-15.5528,-15.2228,2851165367.0,0.0,2,0.55,-0.41,1114.0,-8.0,74.54,47.0579,1.1096,74.5359,6.1772,1.8806,2.2627,8.2988,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,0.55,-42.13574166088899,,,-10.0,1616.0,True,-10.245,-15.553,True
20251219,100790,h252_40,20251222,20260223,27.3815,27.7115,307345090385.0,,0,3.77,0.39,-10781.0,2252.0,,,,89.0287,6.4122,11.6972,17.4591,-11.8812,2.482,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.77,8.775771101697671,8.466053571054509e-09,2602.0,-10.0,18440.0,True,-10.245,27.382,False
20251219,368770,h500_40_MKT,20251222,20260223,19.9798,20.3098,5863060655.0,,0,1.89,-0.35,1607.0,139.0,,,,83.8741,4.9171,2.6981,3.3293,5.0183,0.431,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,1.89,-12.44620600413352,,,-10.0,11620.0,True,-10.245,19.98,False
20251219,397030,h252_40,20251222,20260223,43.6542,43.9842,160389285725.0,0.0,1,7.66,-1.04,22691.0,5340.0,73.2,591.2233,1.1615,73.1962,7.3364,2.5256,3.0421,19.2841,4.5383,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,7.66,-10.135760077303267,,,-10.0,50700.0,True,-10.245,43.654,False
20251219,397030,h500_20,20251222,20260121,-5.1623,-4.8323,160389285725.0,0.0,1,7.66,-1.04,22691.0,5340.0,73.2,591.2233,1.1615,73.1962,7.3364,2.5256,3.0421,19.2841,4.5383,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,7.66,-10.135760077303267,,,-10.0,50700.0,True,-10.245,-5.162,False
20251219,058610,h500_20,20251222,20260121,28.0593,28.3893,406433325500.0,,0,2.75,-0.8,28562.0,-14576.0,,,,75.1459,8.3977,2.1366,2.9268,14.342,-7.3188,2.0,14.91,-5.2732,0.4877,0.2386,4.3415,2.75,-18.917055873830723,,,-10.0,86300.0,True,-10.245,28.059,False
20251219,290740,h500_20,20251222,20260121,49.0911,49.4211,2400242760.0,,0,0.31,-0.39,276.0,1918.0,,,,95.1338,5.5597,0.819,1.0306,2.0049,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,0.31,-52.427403016432805,,,-10.0,13820.0,False,49.091,49.091,False
20251219,190510,h252_40,20251222,20260223,23.2595,23.5895,9584379650.0,,0,3.31,-0.21,4206.0,-125.0,,,,77.8014,3.4765,4.9388,5.5151,15.8056,-0.4693,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.31,-6.640502293145689,,,-10.0,18610.0,True,-10.245,23.26,False
20251219,100790,h500_20,20251222,20260121,-31.8376,-31.5076,307345090385.0,,0,3.77,0.39,-10781.0,2252.0,,,,89.0287,6.4122,11.6972,17.4591,-11.8812,2.482,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,3.77,8.775771101697671,8.466053571054509e-09,2602.0,-10.0,18440.0,True,-10.245,-31.838,True
20251219,473370,h252_40,20251222,20260223,4.7481,5.0781,1132735824.0,,0,,,,,,,,88.4969,60.6858,4.7254,5.0552,,,3.0,14.91,-5.2732,0.4877,0.2386,4.3415,,,,,-10.0,2560.0,False,4.748,4.748,False
